customerid,recency,frequency,monetary,R,F,M,RFMgroup,RFMScore,loyalty
16729.0,8,660,7239.92,2,1,1,211,4,Platinum
16730.0,22,82,743.11,3,2,2,322,7,Gold
16732.0,1,28,603.7499999999999,2,3,3,233,8,Gold
16734.0,22,53,650.51,3,2,3,323,8,Gold
16735.0,48,125,2300.56,3,1,1,311,5,Platinum
16737.0,23,1,417.59999999999997,3,4,3,343,10,Silver
16738.0,267,1,3.75,4,4,4,444,12,Bronze
16739.0,146,13,323.00000000000006,4,4,3,443,11,Bronze
16742.0,16,1,464.9,2,4,3,243,9,Silver
16743.0,-1,191,2238.09,2,1,1,211,4,Platinum
16744.0,-19,242,1304.76,1,1,2,112,4,Platinum
16745.0,56,357,7194.3,3,1,1,311,5,Platinum
16746.0,-26,449,6697.66,1,1,1,111,3,Platinum
16747.0,7,42,836.06,2,2,2,222,6,Gold
16748.0,-13,69,1515.8999999999999,1,2,2,122,5,Platinum
16750.0,14,95,623.9300000000001,2,2,3,223,7,Gold
16751.0,0,25,1764.7199999999998,2,3,1,231,6,Gold
16752.0,342,9,207.5,4,4,4,444,12,Bronze
16753.0,28,34,223.92,3,3,4,334,10,Silver
16754.0,342,2,2002.4,4,4,1,441,9,Silver
16755.0,84,170,1496.83,3,1,2,312,6,Gold
16756.0,184,13,239.40000000000003,4,4,4,444,12,Bronze
16757.0,288,7,106.83,4,4,4,444,12,Bronze
16758.0,35,22,369.34000000000003,3,3,3,333,9,Silver
16759.0,-23,42,789.79,1,2,2,122,5,Platinum
16761.0,66,13,316.62,3,4,3,343,10,Silver
16762.0,-11,89,1501.3799999999999,2,2,2,222,6,Gold
16763.0,168,23,611.8500000000001,4,3,3,433,10,Silver
16764.0,-27,706,2799.25,1,1,1,111,3,Platinum
16765.0,264,1,34.0,4,4,4,444,12,Bronze
16766.0,243,34,1145.5999999999997,4,3,2,432,9,Silver
16767.0,0,222,5580.599999999999,2,1,1,211,4,Platinum
16768.0,17,54,478.0899999999999,2,2,3,223,7,Gold
16769.0,230,40,380.39,4,3,3,433,10,Silver
16770.0,27,145,770.1,3,1,2,312,6,Gold
16771.0,3,255,2246.8100000000004,2,1,1,211,4,Platinum
16773.0,27,26,171.59,3,3,4,334,10,Silver
16774.0,37,48,661.52,3,2,2,322,7,Gold
16775.0,-20,158,1695.6599999999999,1,1,1,111,3,Platinum
16776.0,30,76,388.2800000000001,3,2,3,323,8,Gold
16777.0,50,50,226.35000000000002,3,2,4,324,9,Silver
16778.0,44,16,245.94,3,4,4,344,11,Bronze
16779.0,-28,333,10629.720000000001,1,1,1,111,3,Platinum
16780.0,70,60,425.19,3,2,3,323,8,Gold
16781.0,342,17,311.25,4,4,3,443,11,Bronze
16782.0,-20,190,2279.9,1,1,1,111,3,Platinum
16784.0,-11,3,107.6,2,4,4,244,10,Silver
16788.0,93,155,597.4799999999999,3,1,3,313,7,Gold
16789.0,-22,5,80.8,1,4,4,144,9,Silver
16790.0,-27,93,1545.6200000000001,1,2,2,122,5,Platinum
16791.0,-1,320,1721.7799999999997,2,1,1,211,4,Platinum
16792.0,252,12,110.38000000000001,4,4,4,444,12,Bronze
16793.0,27,16,243.84,3,4,4,344,11,Bronze
16794.0,-29,285,1222.7099999999998,1,1,2,112,4,Platinum
16795.0,335,66,414.87999999999994,4,2,3,423,9,Silver
16796.0,59,18,305.61999999999995,3,3,3,333,9,Silver
16800.0,-19,164,1201.4899999999998,1,1,2,112,4,Platinum
16801.0,133,76,1619.73,4,2,1,421,7,Gold
16803.0,35,24,332.3,3,3,3,333,9,Silver
16804.0,-7,60,536.99,2,2,3,223,7,Gold
16805.0,143,98,460.5899999999999,4,2,3,423,9,Silver
16806.0,73,103,801.4900000000001,3,1,2,312,6,Gold
16807.0,112,67,1121.59,3,2,2,322,7,Gold
16808.0,69,23,288.42,3,3,4,334,10,Silver
16809.0,-7,149,914.69,2,1,2,212,5,Platinum
16810.0,162,15,309.53999999999996,4,4,3,443,11,Bronze
16811.0,-26,28,547.0699999999999,1,3,3,133,7,Gold
16812.0,330,15,479.3500000000001,4,4,3,443,11,Bronze
16813.0,-22,449,1692.98,1,1,1,111,3,Platinum
16814.0,-16,324,6509.1,1,1,1,111,3,Platinum
16816.0,73,28,417.06000000000006,3,3,3,333,9,Silver
16817.0,-28,86,1604.75,1,2,1,121,4,Platinum
16818.0,-20,189,3349.5699999999997,1,1,1,111,3,Platinum
16820.0,65,26,497.61,3,3,3,333,9,Silver
16823.0,197,38,358.37999999999994,4,3,3,433,10,Silver
16824.0,-15,26,460.64,1,3,3,133,7,Gold
16825.0,8,28,775.1800000000001,2,3,2,232,7,Gold
16826.0,21,22,341.70000000000005,3,3,3,333,9,Silver
16828.0,63,8,128.5,3,4,4,344,11,Bronze
16829.0,126,11,197.22,4,4,4,444,12,Bronze
16830.0,8,23,325.90999999999997,2,3,3,233,8,Gold
16832.0,154,12,199.15,4,4,4,444,12,Bronze
16833.0,-29,47,1106.53,1,2,2,122,5,Platinum
16834.0,197,24,413.46000000000004,4,3,3,433,10,Silver
16835.0,98,10,180.85000000000002,3,4,4,344,11,Bronze
16836.0,9,11,251.87,2,4,4,244,10,Silver
16837.0,1,165,3170.9799999999996,2,1,1,211,4,Platinum
16838.0,167,25,588.85,4,3,3,433,10,Silver
16839.0,-22,266,16594.35,1,1,1,111,3,Platinum
16841.0,6,116,1869.82,2,1,1,211,4,Platinum
16842.0,70,63,1264.19,3,2,2,322,7,Gold
16843.0,12,378,10196.570000000002,2,1,1,211,4,Platinum
16846.0,20,11,214.32000000000002,2,4,4,244,10,Silver
16847.0,13,12,193.44,2,4,4,244,10,Silver
16848.0,22,14,281.42,3,4,4,344,11,Bronze
16849.0,156,8,124.57,4,4,4,444,12,Bronze
16850.0,303,19,332.41,4,3,3,433,10,Silver
16851.0,-26,20,342.45000000000005,1,3,3,133,7,Gold
16852.0,-20,9,144.91,1,4,4,144,9,Silver
16855.0,-7,19,328.40000000000003,2,3,3,233,8,Gold
16856.0,-16,2,35.400000000000006,1,4,4,144,9,Silver
16858.0,338,10,375.69000000000005,4,4,3,443,11,Bronze
16859.0,114,52,747.8100000000001,4,2,2,422,8,Gold
16861.0,29,6,173.76,3,4,4,344,11,Bronze
16863.0,1,26,502.8,2,3,3,233,8,Gold
16866.0,110,11,207.73999999999998,3,4,4,344,11,Bronze
16869.0,-8,128,825.4200000000001,2,1,2,212,5,Platinum
16871.0,-8,137,2812.34,2,1,1,211,4,Platinum
16872.0,47,7,680.02,3,4,2,342,9,Silver
16873.0,-26,279,7123.620000000001,1,1,1,111,3,Platinum
16875.0,37,112,2095.53,3,1,1,311,5,Platinum
16877.0,-18,159,853.7199999999999,1,1,2,112,4,Platinum
16878.0,54,3,13.3,3,4,4,344,11,Bronze
16880.0,0,178,1519.0800000000002,2,1,2,212,5,Platinum
16881.0,36,1,432.0,3,4,3,343,10,Silver
16882.0,36,39,705.12,3,3,2,332,8,Gold
16883.0,157,38,276.72999999999996,4,3,4,434,11,Bronze
16884.0,7,26,429.84000000000003,2,3,3,233,8,Gold
16885.0,-15,101,471.51,1,1,3,113,5,Platinum
16887.0,5,37,194.88000000000002,2,3,4,234,9,Silver
16889.0,164,135,1578.67,4,1,1,411,6,Gold
16891.0,-29,203,809.7,1,1,2,112,4,Platinum
16892.0,-29,99,525.5400000000001,1,2,3,123,6,Gold
16893.0,336,45,145.93,4,2,4,424,10,Silver
16895.0,34,69,219.14000000000001,3,2,4,324,9,Silver
16897.0,269,37,289.78,4,3,4,434,11,Bronze
16898.0,-4,162,508.81,2,1,3,213,6,Gold
16899.0,-23,125,1281.56,1,1,2,112,4,Platinum
16900.0,-14,79,887.11,1,2,2,122,5,Platinum
16902.0,86,44,1706.88,3,2,1,321,6,Gold
16903.0,-1,60,373.24,2,2,3,223,7,Gold
16904.0,-26,710,3754.27,1,1,1,111,3,Platinum
16905.0,-25,208,3102.4300000000003,1,1,1,111,3,Platinum
16906.0,51,93,579.7700000000003,3,2,3,323,8,Gold
16907.0,-1,151,981.65,2,1,2,212,5,Platinum
16909.0,42,18,379.14,3,3,3,333,9,Silver
16910.0,-26,547,1510.06,1,1,2,112,4,Platinum
16912.0,-2,101,2575.38,2,1,1,211,4,Platinum
16913.0,260,8,113.44,4,4,4,444,12,Bronze
16914.0,6,38,208.45999999999995,2,3,4,234,9,Silver
16915.0,-21,57,621.6800000000001,1,2,3,123,6,Gold
16916.0,-7,143,576.2600000000001,2,1,3,213,6,Gold
16917.0,246,9,391.52000000000004,4,4,3,443,11,Bronze
16918.0,19,128,1068.8200000000002,2,1,2,212,5,Platinum
16919.0,126,327,2596.4500000000003,4,1,1,411,6,Gold
16921.0,31,60,169.79000000000002,3,2,4,324,9,Silver
16923.0,-18,672,7247.610000000001,1,1,1,111,3,Platinum
16924.0,-9,83,846.75,2,2,2,222,6,Gold
16926.0,341,14,230.25000000000003,4,4,4,444,12,Bronze
16927.0,85,6,543.0500000000001,3,4,3,343,10,Silver
16928.0,50,209,2847.6,3,1,1,311,5,Platinum
16929.0,-27,77,1295.3899999999999,1,2,2,122,5,Platinum
16930.0,-4,54,380.54999999999995,2,2,3,223,7,Gold
16931.0,-25,898,4604.219999999999,1,1,1,111,3,Platinum
16932.0,23,53,161.93999999999997,3,2,4,324,9,Silver
16933.0,-29,44,563.23,1,2,3,123,6,Gold
16934.0,24,62,950.9300000000001,3,2,2,322,7,Gold
16936.0,-5,57,262.68,2,2,4,224,8,Gold
16938.0,-22,241,2736.38,1,1,1,111,3,Platinum
16940.0,22,305,3049.88,3,1,1,311,5,Platinum
16942.0,-18,281,1920.59,1,1,1,111,3,Platinum
16943.0,181,33,816.7299999999999,4,3,2,432,9,Silver
16945.0,-9,249,4345.5,2,1,1,211,4,Platinum
16947.0,205,21,406.48,4,3,3,433,10,Silver
16948.0,108,19,435.02000000000004,3,3,3,333,9,Silver
16949.0,-27,60,1286.2700000000002,1,2,2,122,5,Platinum
16950.0,26,42,1178.56,3,2,2,322,7,Gold
16951.0,104,86,1277.7500000000002,3,2,2,322,7,Gold
16952.0,79,16,167.60999999999999,3,4,4,344,11,Bronze
16953.0,0,1,20.8,2,4,4,244,10,Silver
16954.0,-30,54,2085.08,1,2,1,121,4,Platinum
16955.0,154,25,518.67,4,3,3,433,10,Silver
16956.0,-13,16,308.74,1,4,3,143,8,Gold
16957.0,209,16,416.64,4,4,3,443,11,Bronze
16959.0,57,7,117.35000000000001,3,4,4,344,11,Bronze
16960.0,8,101,507.05,2,1,3,213,6,Gold
16961.0,86,14,234.17000000000002,3,4,4,344,11,Bronze
16963.0,157,7,110.55000000000001,4,4,4,444,12,Bronze
16965.0,196,26,201.18999999999994,4,3,4,434,11,Bronze
16966.0,-22,28,2154.9700000000003,1,3,1,131,5,Platinum
16967.0,159,21,319.02,4,3,3,433,10,Silver
16968.0,-26,31,439.43,1,3,3,133,7,Gold
16969.0,9,42,650.4100000000001,2,2,3,223,7,Gold
16971.0,8,41,357.21,2,3,3,233,8,Gold
16976.0,237,2,251.51999999999998,4,4,4,444,12,Bronze
16978.0,47,39,344.3299999999999,3,3,3,333,9,Silver
16979.0,-27,89,1852.0,1,2,1,121,4,Platinum
16980.0,225,87,1078.9600000000003,4,2,2,422,8,Gold
16982.0,30,22,384.06,3,3,3,333,9,Silver
16983.0,-18,148,1931.25,1,1,1,111,3,Platinum
16984.0,58,407,4481.35,3,1,1,311,5,Platinum
16985.0,-13,120,5464.119999999999,1,1,1,111,3,Platinum
16986.0,-1,3,1873.2,2,4,1,241,7,Gold
16987.0,-27,129,1625.0500000000002,1,1,1,111,3,Platinum
16988.0,-25,7,126.12,1,4,4,144,9,Silver
16989.0,-23,12,1133.25,1,4,2,142,7,Gold
16990.0,188,1,179.0,4,4,4,444,12,Bronze
16992.0,-20,93,1614.3099999999997,1,2,1,121,4,Platinum
16996.0,0,37,1456.9600000000003,2,3,2,232,7,Gold
16997.0,258,12,702.0,4,4,2,442,10,Silver
16998.0,119,4,295.0,4,4,4,444,12,Bronze
16999.0,-7,23,484.82,2,3,3,233,8,Gold
17001.0,-30,169,3989.5699999999997,1,1,1,111,3,Platinum
17002.0,55,49,1493.7300000000002,3,2,2,322,7,Gold
17004.0,16,44,1412.9400000000003,2,2,2,222,6,Gold
17006.0,-26,44,781.78,1,2,2,122,5,Platinum
17007.0,20,52,889.9299999999998,2,2,2,222,6,Gold
17010.0,-12,11,195.36,2,4,4,244,10,Silver
17011.0,0,15,270.9,2,4,4,244,10,Silver
17014.0,-22,74,586.3299999999999,1,2,3,123,6,Gold
17015.0,-2,217,1842.56,2,1,1,211,4,Platinum
17017.0,-28,252,8694.26,1,1,1,111,3,Platinum
17018.0,10,16,920.1,2,4,2,242,8,Gold
17019.0,-19,234,1272.6100000000001,1,1,2,112,4,Platinum
17022.0,1,7,71.0,2,4,4,244,10,Silver
17024.0,15,3,95.85,2,4,4,244,10,Silver
17025.0,30,9,357.77,3,4,3,343,10,Silver
17026.0,155,4,154.82999999999998,4,4,4,444,12,Bronze
17027.0,48,153,890.2900000000001,3,1,2,312,6,Gold
17029.0,80,2,716.0,3,4,2,342,9,Silver
17030.0,33,11,146.87000000000003,3,4,4,344,11,Bronze
17031.0,-19,22,380.35,1,3,3,133,7,Gold
17033.0,56,28,1030.14,3,3,2,332,8,Gold
17034.0,-14,30,745.5200000000001,1,3,2,132,6,Gold
17035.0,215,28,433.53,4,3,3,433,10,Silver
17037.0,57,75,1267.32,3,2,2,322,7,Gold
17038.0,0,22,112.40000000000002,2,3,4,234,9,Silver
17040.0,107,15,449.72999999999996,3,4,3,343,10,Silver
17041.0,-4,70,1081.57,2,2,2,222,6,Gold
17042.0,-28,98,1044.38,1,2,2,122,5,Platinum
17043.0,2,102,1735.18,2,1,1,211,4,Platinum
17044.0,-5,6,948.48,2,4,2,242,8,Gold
17045.0,83,22,339.43999999999994,3,3,3,333,9,Silver
17046.0,127,22,642.0199999999999,4,3,3,433,10,Silver
17047.0,55,65,1100.8999999999999,3,2,2,322,7,Gold
17048.0,87,43,925.35,3,2,2,322,7,Gold
17049.0,-28,318,5659.98,1,1,1,111,3,Platinum
17050.0,66,316,3228.8399999999997,3,1,1,311,5,Platinum
17051.0,164,43,247.14,4,2,4,424,10,Silver
17052.0,-2,92,413.74999999999994,2,2,3,223,7,Gold
17053.0,100,13,498.47999999999996,3,4,3,343,10,Silver
17054.0,-2,83,1356.3300000000002,2,2,2,222,6,Gold
17058.0,51,62,1179.8899999999999,3,2,2,322,7,Gold
17059.0,-1,516,3095.04,2,1,1,211,4,Platinum
17060.0,236,5,234.24,4,4,4,444,12,Bronze
17061.0,43,99,5232.23,3,2,1,321,6,Gold
17062.0,283,70,538.37,4,2,3,423,9,Silver
17063.0,-9,78,1461.14,2,2,2,222,6,Gold
17064.0,28,62,859.35,3,2,2,322,7,Gold
17068.0,-18,296,4552.139999999999,1,1,1,111,3,Platinum
17069.0,-2,143,2709.7,2,1,1,211,4,Platinum
17070.0,84,64,312.14,3,2,3,323,8,Gold
17071.0,-2,140,2429.03,2,1,1,211,4,Platinum
17073.0,-13,174,1446.0900000000001,1,1,2,112,4,Platinum
17075.0,-13,77,834.1199999999999,1,2,2,122,5,Platinum
17076.0,6,25,841.0799999999999,2,3,2,232,7,Gold
17078.0,6,28,378.20000000000005,2,3,3,233,8,Gold
17079.0,48,2,118.80000000000001,3,4,4,344,11,Bronze
17080.0,-8,8,287.62,2,4,4,244,10,Silver
17081.0,-5,64,290.15999999999997,2,2,4,224,8,Gold
17082.0,3,81,2003.85,2,2,1,221,5,Platinum
17083.0,79,52,1405.78,3,2,2,322,7,Gold
17084.0,5,162,2949.75,2,1,1,211,4,Platinum
17085.0,93,187,1566.65,3,1,2,312,6,Gold
17086.0,-23,96,2050.08,1,2,1,121,4,Platinum
17088.0,-2,115,1991.0100000000002,2,1,1,211,4,Platinum
17090.0,-26,63,2043.9500000000003,1,2,1,121,4,Platinum
17091.0,-28,195,3827.7600000000007,1,1,1,111,3,Platinum
17092.0,20,125,1777.7800000000002,2,1,1,211,4,Platinum
17094.0,292,14,301.99999999999994,4,4,3,443,11,Bronze
17095.0,-8,74,1324.1599999999999,2,2,2,222,6,Gold
17096.0,-15,48,1022.1299999999999,1,2,2,122,5,Platinum
17100.0,-12,65,971.74,2,2,2,222,6,Gold
17101.0,-20,42,1621.73,1,2,1,121,4,Platinum
17102.0,231,1,25.5,4,4,4,444,12,Bronze
17105.0,129,90,665.7799999999999,4,2,2,422,8,Gold
17107.0,3,418,10815.43,2,1,1,211,4,Platinum
17109.0,-1,117,885.0400000000001,2,1,2,212,5,Platinum
17110.0,135,12,163.3,4,4,4,444,12,Bronze
17111.0,17,30,248.60999999999996,2,3,4,234,9,Silver
17114.0,-25,127,808.62,1,1,2,112,4,Platinum
17115.0,-22,39,837.4999999999997,1,3,2,132,6,Gold
17117.0,258,9,116.19999999999999,4,4,4,444,12,Bronze
17118.0,287,10,157.02,4,4,4,444,12,Bronze
17119.0,-27,35,606.91,1,3,3,133,7,Gold
17120.0,203,18,307.46000000000004,4,3,3,433,10,Silver
17122.0,89,7,138.32,3,4,4,344,11,Bronze
17123.0,131,9,345.29999999999995,4,4,3,443,11,Bronze
17124.0,155,32,298.89,4,3,4,434,11,Bronze
17125.0,20,40,259.35,2,3,4,234,9,Silver
17126.0,122,260,1004.75,4,1,2,412,7,Gold
17128.0,304,14,157.08999999999997,4,4,4,444,12,Bronze
17131.0,-25,134,2463.17,1,1,1,111,3,Platinum
17133.0,-15,27,4892.240000000001,1,3,1,131,5,Platinum
17134.0,76,24,425.0,3,3,3,333,9,Silver
17135.0,-14,52,1139.73,1,2,2,122,5,Platinum
17138.0,245,24,380.5,4,3,3,433,10,Silver
17139.0,-15,478,10668.470000000001,1,1,1,111,3,Platinum
17140.0,217,20,465.32,4,3,3,433,10,Silver
17142.0,209,15,578.9999999999999,4,4,3,443,11,Bronze
17144.0,-29,48,984.5699999999999,1,2,2,122,5,Platinum
17146.0,75,35,749.78,3,3,2,332,8,Gold
17147.0,-8,81,1714.59,2,2,1,221,5,Platinum
17148.0,21,9,124.88,3,4,4,344,11,Bronze
17152.0,164,14,1689.5,4,4,1,441,9,Silver
17153.0,-6,14,213.77999999999997,2,4,4,244,10,Silver
17154.0,45,23,329.34,3,3,3,333,9,Silver
17155.0,-13,20,251.69999999999993,1,3,4,134,8,Gold
17157.0,-23,13,319.0,1,4,3,143,8,Gold
17158.0,2,67,1266.97,2,2,2,222,6,Gold
17159.0,-9,101,1538.88,2,1,2,212,5,Platinum
17160.0,1,229,3518.0299999999997,2,1,1,211,4,Platinum
17162.0,-2,104,1715.46,2,1,1,211,4,Platinum
17163.0,-9,5,293.1,2,4,4,244,10,Silver
17164.0,2,144,2467.35,2,1,1,211,4,Platinum
17165.0,254,10,158.68,4,4,4,444,12,Bronze
17166.0,8,12,206.33999999999997,2,4,4,244,10,Silver
17169.0,27,54,835.7800000000002,3,2,2,322,7,Gold
17171.0,259,16,224.91,4,4,4,444,12,Bronze
17172.0,48,15,317.76,3,4,3,343,10,Silver
17173.0,-25,86,3766.5999999999995,1,2,1,121,4,Platinum
17174.0,187,4,59.9,4,4,4,444,12,Bronze
17175.0,14,63,1443.69,2,2,2,222,6,Gold
17176.0,171,15,306.13,4,4,3,443,11,Bronze
17179.0,148,80,711.79,4,2,2,422,8,Gold
17180.0,26,128,796.03,3,1,2,312,6,Gold
17181.0,27,23,239.91999999999996,3,3,4,334,10,Silver
17183.0,-23,73,3347.31,1,2,1,121,4,Platinum
17186.0,16,2,144.0,2,4,4,244,10,Silver
17187.0,196,10,203.95,4,4,4,444,12,Bronze
17188.0,-19,84,2474.23,1,2,1,121,4,Platinum
17189.0,76,61,384.40000000000003,3,2,3,323,8,Gold
17190.0,28,19,444.74,3,3,3,333,9,Silver
17191.0,-2,237,2095.13,2,1,1,211,4,Platinum
17193.0,5,32,1699.3000000000002,2,3,1,231,6,Gold
17194.0,243,29,262.62,4,3,4,434,11,Bronze
17197.0,-1,29,1013.01,2,3,2,232,7,Gold
17198.0,-7,96,692.2199999999999,2,2,2,222,6,Gold
17201.0,23,40,342.63,3,3,3,333,9,Silver
17203.0,5,152,3563.8499999999995,2,1,1,211,4,Platinum
17204.0,145,57,1564.56,4,2,2,422,8,Gold
17205.0,23,13,384.08,3,4,3,343,10,Silver
17206.0,23,7,204.24,3,4,4,344,11,Bronze
17211.0,-4,211,2317.2200000000003,2,1,1,211,4,Platinum
17212.0,223,4,226.85,4,4,4,444,12,Bronze
17213.0,10,157,2781.2300000000005,2,1,1,211,4,Platinum
17214.0,30,103,1069.1200000000001,3,1,2,312,6,Gold
17217.0,204,9,113.49999999999999,4,4,4,444,12,Bronze
17218.0,-26,274,1960.7199999999998,1,1,1,111,3,Platinum
17219.0,1,25,114.23,2,3,4,234,9,Silver
17220.0,-6,472,3198.25,2,1,1,211,4,Platinum
17221.0,-23,63,335.13000000000005,1,2,3,123,6,Gold
17222.0,35,28,354.15,3,3,3,333,9,Silver
17223.0,280,49,426.79,4,2,3,423,9,Silver
17226.0,278,21,393.48999999999995,4,3,3,433,10,Silver
17227.0,-12,47,939.3199999999999,2,2,2,222,6,Gold
17228.0,-15,208,1906.09,1,1,1,111,3,Platinum
17229.0,66,47,318.76000000000005,3,2,3,323,8,Gold
17230.0,234,69,3638.41,4,2,1,421,7,Gold
17231.0,-18,541,3174.32,1,1,1,111,3,Platinum
17232.0,-28,36,421.52,1,3,3,133,7,Gold
17233.0,5,25,190.88,2,3,4,234,9,Silver
17234.0,152,14,149.89,4,4,4,444,12,Bronze
17235.0,-5,29,550.0600000000002,2,3,3,233,8,Gold
17236.0,-18,105,916.1300000000001,1,1,2,112,4,Platinum
17237.0,-19,19,314.69,1,3,3,133,7,Gold
17238.0,-28,566,3744.65,1,1,1,111,3,Platinum
17239.0,282,15,382.50000000000006,4,4,3,443,11,Bronze
17242.0,78,40,1135.04,3,3,2,332,8,Gold
17243.0,-29,400,8676.849999999999,1,1,1,111,3,Platinum
17244.0,23,31,954.9,3,3,2,332,8,Gold
17245.0,174,9,171.45,4,4,4,444,12,Bronze
17247.0,-15,55,282.19,1,2,4,124,7,Gold
17248.0,90,69,318.65000000000003,3,2,3,323,8,Gold
17250.0,-27,57,384.52,1,2,3,123,6,Gold
17251.0,332,39,283.28,4,3,4,434,11,Bronze
17252.0,86,87,353.85999999999996,3,2,3,323,8,Gold
17253.0,-12,18,178.26,2,3,4,234,9,Silver
17254.0,-26,112,272.44,1,1,4,114,6,Gold
17255.0,10,78,298.41,2,2,4,224,8,Gold
17256.0,77,16,240.0,3,4,4,344,11,Bronze
17259.0,118,124,603.37,4,1,3,413,8,Gold
17262.0,22,12,1253.3600000000001,3,4,2,342,9,Silver
17263.0,178,23,63.440000000000005,4,3,4,434,11,Bronze
17265.0,108,127,562.9000000000002,3,1,3,313,7,Gold
17266.0,-28,80,310.64,1,2,3,123,6,Gold
17267.0,97,38,317.61999999999995,3,3,3,333,9,Silver
17268.0,77,6,763.64,3,4,2,342,9,Silver
17272.0,12,114,2148.6300000000006,2,1,1,211,4,Platinum
17274.0,5,27,111.98000000000002,2,3,4,234,9,Silver
17277.0,197,69,1065.3500000000001,4,2,2,422,8,Gold
17278.0,211,15,246.04000000000002,4,4,4,444,12,Bronze
17279.0,27,9,187.82999999999998,3,4,4,344,11,Bronze
17282.0,100,94,1703.4100000000003,3,2,1,321,6,Gold
17284.0,30,292,1652.58,3,1,1,311,5,Platinum
17286.0,-9,45,153.92000000000002,2,2,4,224,8,Gold
17287.0,-4,124,1064.1100000000001,2,1,2,212,5,Platinum
17288.0,-21,142,1419.73,1,1,2,112,4,Platinum
17289.0,1,111,944.4100000000001,2,1,2,212,5,Platinum
17290.0,-27,102,525.24,1,1,3,113,5,Platinum
17291.0,278,1,550.8000000000001,4,4,3,443,11,Bronze
17293.0,-22,135,1875.1100000000001,1,1,1,111,3,Platinum
17295.0,-2,69,556.95,2,2,3,223,7,Gold
17297.0,-13,51,131.78,1,2,4,124,7,Gold
17298.0,71,30,498.42,3,3,3,333,9,Silver
17299.0,-19,57,669.1099999999999,1,2,2,122,5,Platinum
17301.0,-9,66,197.63000000000002,2,2,4,224,8,Gold
17302.0,-16,79,1135.63,1,2,2,122,5,Platinum
17303.0,331,53,250.03999999999996,4,2,4,424,10,Silver
17306.0,-20,66,8631.310000000001,1,2,1,121,4,Platinum
17309.0,65,12,82.75,3,4,4,344,11,Bronze
17311.0,48,55,1384.85,3,2,2,322,7,Gold
17312.0,108,14,644.3,3,4,3,343,10,Silver
17313.0,1,24,2328.84,2,3,1,231,6,Gold
17314.0,-6,131,2527.92,2,1,1,211,4,Platinum
17315.0,-29,473,6292.26,1,1,1,111,3,Platinum
17317.0,16,9,2600.34,2,4,1,241,7,Gold
17320.0,70,73,1200.6200000000001,3,2,2,322,7,Gold
17321.0,-22,107,700.8599999999999,1,1,2,112,4,Platinum
17323.0,-15,200,921.0699999999999,1,1,2,112,4,Platinum
17324.0,-13,50,990.2299999999999,1,2,2,122,5,Platinum
17325.0,250,6,96.8,4,4,4,444,12,Bronze
17329.0,-16,33,523.11,1,3,3,133,7,Gold
17330.0,-8,6,363.9,2,4,3,243,9,Silver
17331.0,93,1,175.2,3,4,4,344,11,Bronze
17333.0,55,28,494.25,3,3,3,333,9,Silver
17334.0,272,11,307.02000000000004,4,4,3,443,11,Bronze
17337.0,121,543,2027.87,4,1,1,411,6,Gold
17338.0,-13,753,6643.93,1,1,1,111,3,Platinum
17339.0,64,9,243.36,3,4,4,344,11,Bronze
17340.0,-1,407,12353.29,2,1,1,211,4,Platinum
17341.0,126,183,781.3599999999999,4,1,2,412,7,Gold
17343.0,325,17,193.64,4,4,4,444,12,Bronze
17344.0,16,32,160.57000000000002,2,3,4,234,9,Silver
17345.0,-15,87,537.7400000000001,1,2,3,123,6,Gold
17346.0,-27,500,2676.56,1,1,1,111,3,Platinum
17347.0,56,1,228.96,3,4,4,344,11,Bronze
17348.0,-16,215,1159.5199999999998,1,1,2,112,4,Platinum
17349.0,149,9,110.75,4,4,4,444,12,Bronze
17350.0,-22,71,1286.0700000000002,1,2,2,122,5,Platinum
17351.0,6,27,587.15,2,3,3,233,8,Gold
17353.0,99,8,1740.0,3,4,1,341,8,Gold
17354.0,20,16,1393.06,2,4,2,242,8,Gold
17356.0,281,19,178.21999999999997,4,3,4,434,11,Bronze
17357.0,-6,45,388.13999999999993,2,2,3,223,7,Gold
17358.0,273,59,365.84999999999997,4,2,3,423,9,Silver
17359.0,-19,15,127.85999999999999,1,4,4,144,9,Silver
17360.0,-13,132,585.7900000000001,1,1,3,113,5,Platinum
17361.0,19,29,488.20000000000005,2,3,3,233,8,Gold
17362.0,209,35,312.22999999999996,4,3,3,433,10,Silver
17364.0,-30,411,4481.18,1,1,1,111,3,Platinum
17365.0,-18,468,4801.5599999999995,1,1,1,111,3,Platinum
17367.0,208,34,168.39999999999998,4,3,4,434,11,Bronze
17368.0,-7,111,1912.6700000000003,2,1,1,211,4,Platinum
17370.0,42,33,446.17999999999995,3,3,3,333,9,Silver
17371.0,-13,87,423.88999999999993,1,2,3,123,6,Gold
17372.0,10,253,1342.68,2,1,2,212,5,Platinum
17373.0,10,57,646.9200000000001,2,2,3,223,7,Gold
17374.0,188,28,495.7699999999999,4,3,3,433,10,Silver
17375.0,169,69,400.09999999999997,4,2,3,423,9,Silver
17376.0,40,24,203.2,3,3,4,334,10,Silver
17377.0,-7,418,4100.92,2,1,1,211,4,Platinum
17379.0,-19,83,404.66,1,2,3,123,6,Gold
17381.0,-22,109,20275.61,1,1,1,111,3,Platinum
17382.0,35,2,65.4,3,4,4,344,11,Bronze
